Z,A,E0,ThetaDeg,nu,cross,error,dataSet,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),normalization,normError,nu_elastic,Ex,R,Veff,Eeff,Eprime,Eprime_eff,F2foc,Q2,Q2eff,q3momt_squared,q3momt,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Sig_mott_eff,H,Hcc,Hstar_Sig(nb),Hstar_error(nb),Hstar_Sig(GeV),Hstar_error(GeV),Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),bin,Q2center,qvbin,qvcenter,RL_fortran_qvcenter,RT_fortran_qvcenter,RL_fortran_qvdata,RT_fortran_qvdata,bin_centering_correction,Hbc_Sig(GeV),Hbc_error(GeV)
6,12,0.0551,141.0,0.016802983,3120.0,93.6,21,2.460914245,0.888572981,0.111427019,7.974483985,1.0,,0.000478492,0.016324492,2.894010933,0.0031,0.0582,0.038297017,0.041397017,1.115688025,0.007500145,0.008563378,0.008845718,0.09405168,0.905547274,0.057225209,0.000421388,7404104.304,222123.1291,0.000619156,0.000586177,110.0287428,98.6196323,343289.6774,10298.69032,0.881633651,0.02644901,307693.2528,9230.797583,0.790215213,0.023706456,0.004~0.015,0.01,0.063~0.124,0.1,0.0208,0.00434,0.0171,0.00341,1.0,0.790215213,0.023706456
6,12,0.0551,141.0,0.016859983,6260.0,187.8,21,2.460914245,0.888572981,0.111427019,7.974483985,1.0,,0.000478492,0.016381492,2.894010933,0.0031,0.0582,0.038240017,0.041340017,1.115688025,0.007488982,0.008551587,0.008835846,0.093999182,0.905666161,0.057211119,0.000423559,14779521.83,443385.6549,0.000619156,0.000586177,110.0591299,98.64686853,688970.1532,20669.10459,1.769407329,0.05308222,617529.397,18525.88191,1.585933783,0.047578013,0.004~0.015,0.01,0.063~0.124,0.1,0.0187,0.00388,0.0151,0.00299,1.0,1.585933783,0.047578013
6,12,0.0551,141.0,0.016886983,7730.0,231.9,21,2.460914245,0.888572981,0.111427019,7.974483985,1.0,,0.000478492,0.016408492,2.894010933,0.0031,0.0582,0.038213017,0.041313017,1.115688025,0.007483694,0.008546002,0.008831172,0.093974317,0.905722476,0.05720442,0.000424587,18205908.7,546177.2611,0.000619156,0.000586177,110.073583,98.65982294,850868.7964,25526.06389,2.185194058,0.065555822,762640.4313,22879.21294,1.958606716,0.058758201,0.004~0.015,0.01,0.063~0.124,0.1,0.0177,0.00365,0.0142,0.0028,1.0,1.958606716,0.058758201
6,12,0.0551,141.0,0.016896492,5590.0,167.7,21,2.460914245,0.888572981,0.111427019,7.974483985,1.0,,0.000478492,0.016418,2.894010933,0.0031,0.0582,0.038203508,0.041303508,1.115688025,0.007481832,0.008544035,0.008829527,0.09396556,0.905742308,0.057202057,0.00042495,13154501.45,394635.0436,0.000619156,0.000586177,110.0786819,98.66439315,615339.8319,18460.19496,1.58031056,0.047409317,551533.9577,16546.01873,1.416444853,0.042493346,0.004~0.015,0.01,0.063~0.124,0.1,0.0173,0.00357,0.0139,0.00273,1.0,1.416444853,0.042493346
6,12,0.0551,141.0,0.016945983,9560.0,286.8,21,2.460914245,0.888572981,0.111427019,7.974483985,1.0,,0.000478492,0.016467492,2.894010933,0.0031,0.0582,0.038154017,0.041254017,1.115688025,0.007472139,0.008533797,0.008820964,0.093919985,0.905845534,0.057189725,0.000426835,22397435.02,671923.0506,0.000619156,0.000586177,110.1052985,98.68824977,1052606.653,31578.1996,2.703295518,0.081098866,943459.6678,28303.79003,2.422985152,0.072689555,0.004~0.015,0.01,0.063~0.124,0.1,0.0155,0.00317,0.0123,0.0024,1.0,2.422985152,0.072689555
6,12,0.0551,141.0,0.016964492,5040.0,151.2,21,2.460914245,0.888572981,0.111427019,7.974483985,1.0,,0.000478492,0.016486,2.894010933,0.0031,0.0582,0.038135508,0.041235508,1.115688025,0.007468515,0.008529969,0.008817763,0.093902942,0.905884138,0.0571851,0.00042754,11788384.25,353651.5274,0.000619156,0.000586177,110.1152853,98.69720108,554981.038,16649.43114,1.425297615,0.042758928,497433.8935,14923.0168,1.277505525,0.038325166,0.004~0.015,0.01,0.063~0.124,0.1,0.0149,0.00303,0.0118,0.00229,1.0,1.277505525,0.038325166
6,12,0.0551,141.0,0.016975983,12030.0,360.9,21,2.460914245,0.888572981,0.111427019,7.974483985,1.0,,0.000478492,0.016497492,2.894010933,0.0031,0.0582,0.038124017,0.041224017,1.115688025,0.007466264,0.008527591,0.008815775,0.093892361,0.905908106,0.057182224,0.000427977,28108975.77,843269.2732,0.000619156,0.000586177,110.1214951,98.70276692,1324761.586,39742.84757,3.402241517,0.102067246,1187394.286,35621.82858,3.049455979,0.091483679,0.004~0.015,0.01,0.063~0.124,0.1,0.0145,0.00294,0.0114,0.00221,1.0,3.049455979,0.091483679
6,12,0.065,180.0,0.019515259,11588.5,685.0,23,3.141592654,1.0,3.75e-33,2.67e+32,1.1,,0.000747259,0.018768,2.894010933,0.0031,0.0681,0.045484741,0.048584741,1.097659172,0.011826033,0.013234484,0.013615329,0.116684741,0.905972187,1.82e-33,0.000260462,44492040.04,2629938.942,1.18e-35,1.13e-35,179.0962495,163.1619851,2075456.887,122680.9309,5.33017085,0.315068131,1890802.665,111765.9598,4.855943437,0.287036394,0.004~0.015,0.01,0.063~0.124,0.1,0.0166,0.0062,0.0205,0.00718,1.0,4.855943437,0.287036394
6,12,0.0551,141.0,0.017027983,13210.0,396.3,21,2.460914245,0.888572981,0.111427019,7.974483985,1.0,,0.000478492,0.016549492,2.894010933,0.0031,0.0582,0.038072017,0.041172017,1.115688025,0.00745608,0.008516835,0.008806787,0.093844483,0.906016564,0.057169174,0.000429958,30723960.73,921718.822,0.000619156,0.000586177,110.1496815,98.72803066,1455077.293,43652.31879,3.736917216,0.112107516,1304197.285,39125.91855,3.349428454,0.100482854,0.004~0.015,0.01,0.063~0.124,0.1,0.0128,0.00256,0.0101,0.00191,1.0,3.349428454,0.100482854
6,12,0.0551,141.0,0.017088983,11190.0,335.7,21,2.460914245,0.888572981,0.111427019,7.974483985,1.0,,0.000478492,0.016610492,2.894010933,0.0031,0.0582,0.038011017,0.041111017,1.115688025,0.007444134,0.008504216,0.00879625,0.093788324,0.906143794,0.057153789,0.000432281,25885960.41,776578.8124,0.000619156,0.000586177,110.1829286,98.7578303,1232946.971,36988.40913,3.166444,0.09499332,1105100.121,33153.00363,2.838108799,0.085143264,0.004~0.015,0.01,0.063~0.124,0.1,0.0111,0.00216,0.00875,0.00161,1.0,2.838108799,0.085143264
6,12,0.0551,141.0,0.017103492,5160.0,154.8,21,2.460914245,0.888572981,0.111427019,7.974483985,1.0,,0.000478492,0.016625,2.894010933,0.0031,0.0582,0.037996508,0.041096508,1.115688025,0.007441293,0.008501215,0.008793745,0.093774967,0.906174054,0.057150117,0.000432833,11921452.37,357643.5712,0.000619156,0.000586177,110.1908653,98.76494398,568584.8647,17057.54594,1.460234848,0.043807045,509627.1109,15288.81333,1.308820043,0.039264601,0.004~0.015,0.01,0.063~0.124,0.1,0.0107,0.00207,0.00848,0.00155,1.0,1.308820043,0.039264601
6,12,0.0551,141.0,0.017108983,13130.0,393.9,21,2.460914245,0.888572981,0.111427019,7.974483985,1.0,,0.000478492,0.016630492,2.894010933,0.0031,0.0582,0.037991017,0.041091017,1.115688025,0.007440217,0.008500079,0.008792796,0.093769912,0.906185508,0.057148726,0.000433042,30320363.9,909610.917,0.000619156,0.000586177,110.1938723,98.76763918,1446845.543,43405.36628,3.715776505,0.111473295,1296819.102,38904.57307,3.330479868,0.099914396,0.004~0.015,0.01,0.063~0.124,0.1,0.0106,0.00204,0.00839,0.00153,1.0,3.330479868,0.099914396
6,12,0.054,180.0,0.017425246,7792.4,1080.0,22,3.141592654,1.0,3.75e-33,2.67e+32,1.1,,0.000516746,0.0169085,2.894010933,0.0031,0.0571,0.036574754,0.039674754,1.118110425,0.007900147,0.009061714,0.009365353,0.096774754,0.906218092,1.81e-33,0.000377841,20623475.83,2858343.244,1.71e-35,1.62e-35,126.4902809,113.1286124,985662.8651,136609.5034,2.531371047,0.350839373,881543.3993,122178.9014,2.263972314,0.313778823,0.004~0.015,0.01,0.063~0.124,0.1,0.00703,0.00104,0.00652,0.000963,1.0,2.263972314,0.313778823
6,12,0.0551,141.0,0.017129983,8880.0,266.4,21,2.460914245,0.888572981,0.111427019,7.974483985,1.0,,0.000478492,0.016651492,2.894010933,0.0031,0.0582,0.037970017,0.041070017,1.115688025,0.007436104,0.008495735,0.008789171,0.093750581,0.906229309,0.057143401,0.000433842,20468280.95,614048.4285,0.000619156,0.000586177,110.205386,98.77795902,978623.8275,29358.71483,2.51329345,0.075398803,877148.2761,26314.44828,2.252684796,0.067580544,0.004~0.015,0.01,0.063~0.124,0.1,0.0101,0.00192,0.00804,0.00144,1.0,2.252684796,0.067580544
6,12,0.0551,141.0,0.017163983,7840.0,235.2,21,2.460914245,0.888572981,0.111427019,7.974483985,1.0,,0.000478492,0.016685492,2.894010933,0.0031,0.0582,0.037936017,0.041036017,1.115688025,0.007429446,0.008488702,0.008783304,0.093719284,0.906300224,0.057134759,0.000435137,18017324.97,540519.7491,0.000619156,0.000586177,110.2240771,98.79471197,864156.7641,25924.70292,2.219320104,0.066579603,774550.5419,23236.51626,1.989194161,0.059675825,0.004~0.015,0.01,0.063~0.124,0.1,0.00944,0.00175,0.00754,0.00132,1.0,1.989194161,0.059675825
6,12,0.16,36.0,0.0175,405666.65,147500.0,1,0.628318531,0.095491503,0.904508497,0.105572809,0.99185,0.002432,0.000436199,0.017063801,2.894010933,0.0031,0.1631,0.1425,0.1456,1.039125391,0.008708825,0.009070684,0.009376934,0.096834572,0.906349574,0.820833108,0.002623903,154604302.6,56213974.29,0.05161098,0.050630023,17.66128752,16.99630062,7164595.342,2605039.909,18.40005325,6.690241495,6894832.333,2506954.341,17.70725017,6.438338968,0.004~0.015,0.01,0.063~0.124,0.1,0.00697,0.00101,0.00653,0.000959,1.0,17.70725017,6.438338968
6,12,0.0551,141.0,0.017211983,6980.0,209.4,21,2.460914245,0.888572981,0.111427019,7.974483985,1.0,,0.000478492,0.016733492,2.894010933,0.0031,0.0582,0.037888017,0.040988017,1.115688025,0.007420045,0.008478773,0.008775025,0.093675103,0.906400339,0.057122513,0.000436965,15973836.35,479215.0905,0.000619156,0.000586177,110.2505696,98.81845741,769548.9755,23086.46926,1.97634918,0.059290475,689752.8327,20692.58498,1.7714174,0.053142522,0.004~0.015,0.01,0.063~0.124,0.1,0.00864,0.00154,0.00698,0.00118,1.0,1.7714174,0.053142522
6,12,0.0551,141.0,0.017241492,5270.0,158.1,21,2.460914245,0.888572981,0.111427019,7.974483985,1.0,,0.000478492,0.016763,2.894010933,0.0031,0.0582,0.037858508,0.040958508,1.115688025,0.007414267,0.008472668,0.008769937,0.093647944,0.906461885,0.05711496,0.000438088,12029542.24,360886.2673,0.000619156,0.000586177,110.2669173,98.83311002,581106.6541,17433.19962,1.492393202,0.044771796,520850.4898,15625.51469,1.33764383,0.040129315,0.004~0.015,0.01,0.063~0.124,0.1,0.00824,0.00143,0.00672,0.00111,1.0,1.33764383,0.040129315
6,12,0.0551,141.0,0.017261983,5890.0,176.7,21,2.460914245,0.888572981,0.111427019,7.974483985,1.0,,0.000478492,0.016783492,2.894010933,0.0031,0.0582,0.037838017,0.040938017,1.115688025,0.007410253,0.00846843,0.008766406,0.093629085,0.906504625,0.057109703,0.000438868,13420879.14,402626.3741,0.000619156,0.000586177,110.2782972,98.84330989,649539.1703,19486.17511,1.668141012,0.05004423,582187.0952,17465.61286,1.495167982,0.044855039,0.004~0.015,0.01,0.063~0.124,0.1,0.008,0.00136,0.00656,0.00106,1.0,1.495167982,0.044855039
6,12,0.065,180.0,0.019768259,13007.5,715.0,23,3.141592654,1.0,3.75e-33,2.67e+32,1.1,,0.000747259,0.019021,2.894010933,0.0031,0.0681,0.045231741,0.048331741,1.097659172,0.011760253,0.013165566,0.01355635,0.116431741,0.906516459,1.82e-33,0.000266512,48806393.12,2682803.85,1.18e-35,1.13e-35,179.2538918,163.305602,2331644.997,128166.5326,5.988110992,0.329156207,2124197.618,116763.5054,5.455346384,0.299871049,0.004~0.015,0.01,0.063~0.124,0.1,0.0182,0.00796,0.0222,0.0102,1.0,5.455346384,0.299871049
6,12,0.0551,141.0,0.017374983,5590.0,167.7,21,2.460914245,0.888572981,0.111427019,7.974483985,1.0,,0.000478492,0.016896492,2.894010933,0.0031,0.0582,0.037725017,0.040825017,1.115688025,0.007388123,0.008445054,0.008746944,0.093525101,0.906740313,0.057080543,0.000443171,12613644.0,378409.3199,0.000619156,0.000586177,110.3414575,98.89992102,616808.7476,18504.26243,1.584083017,0.047522491,552850.5585,16585.51676,1.419826136,0.042594784,0.004~0.015,0.01,0.063~0.124,0.1,0.00718,0.0011,0.00609,0.000917,1.0,1.419826136,0.042594784
6,12,0.0551,141.0,0.017378492,5760.0,172.8,21,2.460914245,0.888572981,0.111427019,7.974483985,1.0,,0.000478492,0.0169,2.894010933,0.0031,0.0582,0.037721508,0.040821508,1.115688025,0.007387436,0.008444329,0.008746341,0.093521872,0.906747631,0.057079633,0.000443304,12993326.82,389799.8047,0.000619156,0.000586177,110.3434296,98.9016886,635578.1545,19067.34463,1.632286449,0.048968593,569673.7263,17090.21179,1.463031253,0.043890938,0.004~0.015,0.01,0.063~0.124,0.1,0.00716,0.0011,0.00608,0.000915,1.0,1.463031253,0.043890938
6,12,0.0551,141.0,0.017442983,5040.0,151.2,21,2.460914245,0.888572981,0.111427019,7.974483985,1.0,,0.000478492,0.016964492,2.894010933,0.0031,0.0582,0.037657017,0.040757017,1.115688025,0.007374806,0.008430988,0.008735246,0.093462536,0.906882143,0.057062856,0.00044576,11306537.36,339196.1209,0.000619156,0.000586177,110.3797988,98.93428664,556314.1861,16689.42558,1.428721395,0.042861642,498628.8046,14958.86414,1.280574285,0.038417229,0.004~0.015,0.01,0.063~0.124,0.1,0.007,0.00103,0.00603,0.000896,1.0,1.280574285,0.038417229
6,12,0.0551,141.0,0.017506492,6330.0,189.9,21,2.460914245,0.888572981,0.111427019,7.974483985,1.0,,0.000478492,0.017028,2.894010933,0.0031,0.0582,0.037593508,0.040693508,1.115688025,0.007362369,0.008417851,0.008724328,0.09340411,0.907014604,0.057046243,0.000448178,14123865.5,423715.9651,0.000619156,0.000586177,110.4158351,98.96658625,698932.2364,20967.96709,1.794991867,0.053849756,626458.491,18793.75473,1.608865406,0.048265962,0.004~0.015,0.01,0.063~0.124,0.1,0.00698,0.00101,0.00607,0.000918,1.0,1.608865406,0.048265962
6,12,0.065,180.0,0.020031759,17352.5,775.0,23,3.141592654,1.0,3.75e-33,2.67e+32,1.1,,0.000747259,0.0192845,2.894010933,0.0031,0.0681,0.044968241,0.048068241,1.097659172,0.011691743,0.013093789,0.01349506,0.116168241,0.907083319,1.82e-33,0.000272813,63605794.54,2840771.691,1.18e-35,1.13e-35,179.4216502,163.4584349,3113414.185,139051.7789,7.99584402,0.357111604,2836412.491,126680.287,7.284450608,0.325339243,0.004~0.015,0.01,0.063~0.124,0.1,0.0199,0.00843,0.0243,0.0126,1.0,7.284450608,0.325339243
6,12,0.0551,141.0,0.017562492,7120.0,213.6,21,2.460914245,0.888572981,0.111427019,7.974483985,1.0,,0.000478492,0.017084,2.894010933,0.0031,0.0582,0.037537508,0.040637508,1.115688025,0.007351401,0.008406266,0.008714708,0.093352598,0.907131405,0.057031517,0.000450309,15811350.67,474340.5202,0.000619156,0.000586177,110.4477941,98.99523134,786388.294,23591.64882,2.019595776,0.060587873,704846.0471,21145.38141,1.810179666,0.05430539,0.004~0.015,0.01,0.063~0.124,0.1,0.00704,0.00103,0.00617,0.000971,1.0,1.810179666,0.05430539
6,12,0.0551,141.0,0.017581983,5160.0,154.8,21,2.460914245,0.888572981,0.111427019,7.974483985,1.0,,0.000478492,0.017103492,2.894010933,0.0031,0.0582,0.037518017,0.040618017,1.115688025,0.007347584,0.008402234,0.008711361,0.09333467,0.907172059,0.057026375,0.000451051,11439937.99,343198.1398,0.000619156,0.000586177,110.4589583,99.00523786,569968.2247,17099.04674,1.463787582,0.043913627,510867.0274,15326.01082,1.312004386,0.039360132,0.004~0.015,0.01,0.063~0.124,0.1,0.00708,0.00105,0.00621,0.000996,1.0,1.312004386,0.039360132
6,12,0.0551,141.0,0.017673492,7510.0,225.3,21,2.460914245,0.888572981,0.111427019,7.974483985,1.0,,0.000478492,0.017195,2.894010933,0.0031,0.0582,0.037426508,0.040526508,1.115688025,0.007329663,0.008383305,0.008695657,0.093250508,0.907362922,0.057002117,0.000454535,16522391.49,495671.7446,0.000619156,0.000586177,110.5116516,99.05246729,829942.5033,24898.2751,2.131451329,0.06394354,743884.0294,22316.52088,1.910436682,0.0573131,0.004~0.015,0.01,0.063~0.124,0.1,0.00733,0.00119,0.00645,0.00117,1.0,1.910436682,0.0573131
6,12,0.054,180.0,0.017983646,8940.25,1289.5,22,3.141592654,1.0,3.75e-33,2.67e+32,1.1,,0.000516746,0.0174669,2.894010933,0.0031,0.0571,0.036016354,0.039116354,1.118110425,0.007779532,0.008934175,0.009257587,0.096216354,0.907394793,1.81e-33,0.000396618,22541190.42,3251236.269,1.71e-35,1.62e-35,126.8196854,113.4232206,1133799.693,163533.9844,2.911814796,0.419986598,1014031.948,146259.243,2.604228286,0.375621753,0.004~0.015,0.01,0.063~0.124,0.1,0.00862,0.00255,0.00807,0.00257,1.0,2.604228286,0.375621753
6,12,0.0551,141.0,0.017719983,5270.0,158.1,21,2.460914245,0.888572981,0.111427019,7.974483985,1.0,,0.000478492,0.017241492,2.894010933,0.0031,0.0582,0.037380017,0.040480017,1.115688025,0.007320558,0.008373688,0.008687686,0.093207755,0.90745989,0.056989718,0.000456304,11549310.62,346479.3187,0.000619156,0.000586177,110.5386004,99.07662175,582538.4242,17476.15273,1.496070262,0.044882108,522133.7966,15664.0139,1.340939607,0.040228188,0.004~0.015,0.01,0.063~0.124,0.1,0.00749,0.0013,0.00659,0.0013,1.0,1.340939607,0.040228188
6,12,0.065,180.0,0.020262759,15559.5,915.0,23,3.141592654,1.0,3.75e-33,2.67e+32,1.1,,0.000747259,0.0195155,2.894010933,0.0031,0.0681,0.044737241,0.047837241,1.097659172,0.011631683,0.013030865,0.013441444,0.115937241,0.907580263,1.82e-33,0.000278337,55901656.31,3287381.697,1.18e-35,1.13e-35,179.5717637,163.5951927,2794046.857,164308.1638,7.175647545,0.421974839,2545459.401,149689.6013,6.537227338,0.38443157,0.004~0.015,0.01,0.063~0.124,0.1,0.0215,0.00755,0.0264,0.0122,1.0,6.537227338,0.38443157
6,12,0.0551,141.0,0.017781492,8300.0,249.0,21,2.460914245,0.888572981,0.111427019,7.974483985,1.0,,0.000478492,0.017303,2.894010933,0.0031,0.0582,0.037318508,0.040418508,1.115688025,0.007308512,0.008360964,0.008677146,0.093151198,0.907588181,0.056973239,0.000458645,18096770.24,542903.1071,0.000619156,0.000586177,110.5744386,99.10874379,917767.8404,27533.03521,2.357003618,0.070710109,822602.5735,24678.0772,2.112600983,0.063378029,0.004~0.015,0.01,0.063~0.124,0.1,0.00772,0.00149,0.00679,0.00151,1.0,2.112600983,0.063378029
6,12,0.0551,141.0,0.017856983,5760.0,172.8,21,2.460914245,0.888572981,0.111427019,7.974483985,1.0,,0.000478492,0.017378492,2.894010933,0.0031,0.0582,0.037243017,0.040343017,1.115688025,0.007293728,0.008345348,0.00866422,0.093081791,0.907745636,0.056952893,0.000461519,12480539.63,374416.1888,0.000619156,0.000586177,110.6187131,99.14842741,637163.7877,19114.91363,1.636358659,0.04909076,571094.9419,17132.84826,1.466681207,0.044000436,0.004~0.015,0.01,0.063~0.124,0.1,0.00803,0.00181,0.00706,0.00184,1.0,1.466681207,0.044000436
6,12,0.0551,141.0,0.017898492,8930.0,267.9,21,2.460914245,0.888572981,0.111427019,7.974483985,1.0,,0.000478492,0.01742,2.894010933,0.0031,0.0582,0.037201508,0.040301508,1.115688025,0.007285599,0.008336762,0.008657118,0.093043633,0.907832211,0.05694165,0.000463098,19283167.46,578495.0238,0.000619156,0.000586177,110.6431935,99.17036932,988043.7176,29641.31153,2.537485532,0.076124566,885591.398,26567.74194,2.27436835,0.068231051,0.004~0.015,0.01,0.063~0.124,0.1,0.00822,0.00202,0.00722,0.00206,1.0,2.27436835,0.068231051
6,12,0.0551,141.0,0.017984983,6330.0,189.9,21,2.460914245,0.888572981,0.111427019,7.974483985,1.0,,0.000478492,0.017506492,2.894010933,0.0031,0.0582,0.037115017,0.040215017,1.115688025,0.00726866,0.00831887,0.00864233,0.092964131,0.908012609,0.056918093,0.00046639,13572343.29,407170.2988,0.000619156,0.000586177,110.6945157,99.21636985,700696.2844,21020.88853,1.79952228,0.053985668,628039.6211,18841.18863,1.612926052,0.048387782,0.004~0.015,0.01,0.063~0.124,0.1,0.00863,0.00256,0.00757,0.00257,1.0,1.612926052,0.048387782
6,12,0.0551,141.0,0.018021492,9400.0,282.0,21,2.460914245,0.888572981,0.111427019,7.974483985,1.0,,0.000478492,0.017543,2.894010933,0.0031,0.0582,0.037078508,0.040178508,1.115688025,0.00726151,0.008311318,0.008636092,0.092930576,0.908088756,0.056908097,0.000467779,20094965.12,602848.9536,0.000619156,0.000586177,110.7163062,99.23590087,1040733.279,31221.99836,2.672802418,0.080184073,932817.4682,27984.52405,2.395653945,0.071869618,0.004~0.015,0.01,0.063~0.124,0.1,0.00881,0.00282,0.00773,0.0028,1.0,2.395653945,0.071869618
6,12,0.065,180.0,0.020505259,13447.5,885.0,23,3.141592654,1.0,3.75e-33,2.67e+32,1.1,,0.000747259,0.019758,2.894010933,0.0031,0.0681,0.044494741,0.047594741,1.097659172,0.011568633,0.012964808,0.013385273,0.115694741,0.908101947,1.82e-33,0.000284136,47327717.24,3114707.549,1.18e-35,1.13e-35,179.7324599,163.7415917,2416952.255,159063.2271,6.207196372,0.408504837,2201915.055,144911.3087,5.65493965,0.372159999,0.004~0.015,0.01,0.063~0.124,0.1,0.023,0.00635,0.0285,0.0101,1.0,5.65493965,0.372159999
6,12,0.0551,141.0,0.018040983,7120.0,213.6,21,2.460914245,0.888572981,0.111427019,7.974483985,1.0,,0.000478492,0.017562492,2.894010933,0.0031,0.0582,0.037059017,0.040159017,1.115688025,0.007257693,0.008307286,0.008632763,0.092912663,0.90812941,0.056902747,0.000468521,15196771.85,455903.1554,0.000619156,0.000586177,110.727971,99.24635614,788383.1539,23651.49462,2.024718958,0.060741569,706634.0557,21199.02167,1.814771615,0.054443148,0.004~0.015,0.01,0.063~0.124,0.1,0.00891,0.00296,0.00782,0.00294,1.0,1.814771615,0.054443148
6,12,0.0551,141.0,0.018151983,7510.0,225.3,21,2.460914245,0.888572981,0.111427019,7.974483985,1.0,,0.000478492,0.017673492,2.894010933,0.0031,0.0582,0.036948017,0.040048017,1.115688025,0.007235954,0.008284324,0.008613819,0.092810661,0.908360927,0.056872113,0.000472744,15885974.09,476579.2226,0.000619156,0.000586177,110.794813,99.30626713,832069.0458,24962.07137,2.136912697,0.064107381,745790.0662,22373.70199,1.91533175,0.057459953,0.004~0.015,0.01,0.063~0.124,0.1,0.00953,0.00386,0.00834,0.0037,1.0,1.91533175,0.057459953
6,12,0.0551,141.0,0.018158492,9380.0,281.4,21,2.460914245,0.888572981,0.111427019,7.974483985,1.0,,0.000478492,0.01768,2.894010933,0.0031,0.0582,0.036941508,0.040041508,1.115688025,0.00723468,0.008282978,0.008612709,0.092804681,0.908374501,0.056870307,0.000472992,19831214.89,594936.4466,0.000619156,0.000586177,110.7987542,99.30979963,1039292.314,31178.76943,2.669101745,0.080073052,931525.9205,27945.77761,2.392337003,0.07177011,0.004~0.015,0.01,0.063~0.124,0.1,0.00956,0.00391,0.00837,0.00375,1.0,2.392337003,0.07177011
6,12,0.054,180.0,0.018458046,9781.75,1219.5,22,3.141592654,1.0,3.75e-33,2.67e+32,1.1,,0.000516746,0.0179413,2.894010933,0.0031,0.0571,0.035541954,0.038641954,1.118110425,0.007677062,0.008825822,0.009166522,0.095741954,0.908394482,1.81e-33,0.000412571,23709262.23,2955856.088,1.71e-35,1.62e-35,127.1138118,113.6862772,1243395.528,155015.2935,3.193277896,0.398108968,1112050.742,138640.4151,2.855959325,0.356055143,0.004~0.015,0.01,0.063~0.124,0.1,0.0115,0.00595,0.0106,0.00549,1.0,2.855959325,0.356055143
6,12,0.0551,141.0,0.018185492,9090.0,272.7,21,2.460914245,0.888572981,0.111427019,7.974483985,1.0,,0.000478492,0.017707,2.894010933,0.0031,0.0582,0.036914508,0.040014508,1.115688025,0.007229392,0.008277393,0.008608105,0.092779873,0.908430816,0.056862808,0.000474019,19176447.78,575293.4333,0.000619156,0.000586177,110.8151299,99.32447734,1007309.531,30219.28593,2.586963831,0.077608915,902859.499,27085.78497,2.318716141,0.069561484,0.004~0.015,0.01,0.063~0.124,0.1,0.00973,0.00414,0.0085,0.00393,1.0,2.318716141,0.069561484
