Z,A,E0,ThetaDeg,nu,cross,error,dataSet,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),normalization,normError,nu_elastic,Ex,R,Veff,Eeff,Eprime,Eprime_eff,F2foc,Q2,Q2eff,q3momt_squared,q3momt,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Sig_mott_eff,H,Hcc,Hstar_Sig(nb),Hstar_error(nb),Hstar_Sig(GeV),Hstar_error(GeV),Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),bin,Q2center,qvbin,qvcenter,RL_fortran_qvcenter,RT_fortran_qvcenter,RL_fortran_qvdata,RT_fortran_qvdata
6,12,0.065,180.0,0.0190312585779978,10202.5,745.0000000000001,23,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,1.1,,0.0007472585779978724,0.01828399999999993,2.894010933453939,0.0031,0.06810000000000001,0.045968741422002204,0.0490687414220022,1.0976591715976332,0.011951872769720574,0.013366325163353402,0.013728513966416016,0.1171687414220022,0.9049309717996064,1.825240970273413e-33,0.00024888860724547575,40992233.88693481,2993306.958663704,1.1820446268584776e-35,1.1282364279853309e-35,178.80384830107383,162.89559904175576,1824246.2622917057,133208.86698430002,4.685013845946547,0.3421058873050898,1661942.3492235132,121357.22128610806,4.268186306982296,0.3116685909043676,0.004~0.015,0.01,0.063~0.124,0.1,0.0131,0.00588,0.0174,0.00821
6,12,0.0551,141.0,0.0165494915603493,13210.0,396.3,21,2.4609142453120043,0.8885729807284853,0.11142701927151469,7.974483985462231,1.0,,0.00047849156034934087,0.01607099999999996,2.894010933453939,0.0031,0.0582,0.0385505084396507,0.0416505084396507,1.1156880247430014,0.00754978881849732,0.00861581542562041,0.008889701096526483,0.09428521144127791,0.9050185589773562,0.057287007252606666,0.00041173124931356126,32084035.4527953,962521.063583859,0.0006191558535451573,0.0005861767616896593,109.89564121069886,98.50033232723216,1451721.420393332,43551.64261179996,3.7282986927739596,0.11184896078321879,1301189.390042737,39035.681701282105,3.3417036035972267,0.1002511081079168,0.004~0.015,0.01,0.063~0.124,0.1,0.0265,0.00559,0.0241,0.0049
6,12,0.0551,141.0,0.0166104915603493,11190.0,335.70000000000005,21,2.4609142453120043,0.8885729807284853,0.11142701927151469,7.974483985462231,1.0,,0.00047849156034934087,0.01613199999999996,2.894010933453939,0.0031,0.0582,0.0384895084396507,0.0415895084396507,1.1156880247430014,0.007537842487915215,0.00860319697843568,0.008879105408312115,0.09422900513277276,0.9051457886165408,0.05727226428583546,0.0004140551908634822,27025382.719303828,810761.4815791149,0.0006191558535451572,0.0005861767616896591,109.92736863168061,98.52876986557453,1230087.254988506,36902.617649655185,3.1590997007738446,0.09477299102321535,1102536.934795779,33076.10804387338,2.831526045555201,0.08494578136665606,0.004~0.015,0.01,0.063~0.124,0.1,0.0264,0.00556,0.024,0.00487
6,12,0.0551,141.0,0.0166304915603493,13130.000000000002,393.9,21,2.4609142453120043,0.8885729807284853,0.11142701927151469,7.974483985462231,1.0,,0.00047849156034934087,0.016151999999999958,2.894010933453939,0.0031,0.0582,0.038469508439650704,0.0415695084396507,1.1156880247430014,0.007533925658216164,0.008599059782637409,0.008875633032176259,0.09421057813311762,0.9051875032523391,0.0572674129091822,0.00041481711533828997,31652503.029659897,949575.0908897967,0.0006191558535451572,0.0005861767616896591,109.93781256133673,98.53813084232117,1443483.4789303513,43304.50436791054,3.7071420810741356,0.11121426243222406,1293805.657959677,38814.169738790304,3.322740765213533,0.09968222295640597,0.004~0.015,0.01,0.063~0.124,0.1,0.0262,0.00553,0.0239,0.00483
6,12,0.054,180.0,0.0169490964114832,6261.750000000001,1219.5000000000002,22,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,1.1,,0.0005167464114832557,0.016432349999999943,2.894010933453939,0.0031,0.0571,0.0370509035885168,0.0401509035885168,1.1181104252400547,0.00800299517511963,0.009170466379617237,0.00945773824878299,0.09725090358851679,0.9052147143892189,1.8177570977623013e-33,0.00036182993976528554,17305781.837904066,3370367.86063385,1.712667540629996e-35,1.6196855900879123e-35,126.2232080342058,112.88975148148367,790378.1729081883,153929.202197714,2.0298425493041683,0.39531967722704253,706887.4013391805,137669.05193166935,1.8154222547995362,0.35356049662283456,0.004~0.015,0.01,0.063~0.124,0.1,0.0184,0.00382,0.0176,0.00358
6,12,0.0551,141.0,0.0166514915603493,8880.0,266.40000000000003,21,2.4609142453120043,0.8885729807284853,0.11142701927151469,7.974483985462231,1.0,,0.00047849156034934087,0.016172999999999958,2.894010933453939,0.0031,0.0582,0.038448508439650704,0.0415485084396507,1.1156880247430014,0.0075298129870321594,0.008594715727049224,0.008871987898233609,0.09419123047414557,0.9052313036199273,0.05726230958388124,0.00041561712346189285,21365818.43893684,640974.5531681053,0.0006191558535451574,0.0005861767616896594,109.94880079631007,98.54797968422827,976345.3510712334,29290.360532137005,2.507441885860274,0.07522325657580824,875106.059595947,26253.181787878413,2.247439992409942,0.06742319977229827,0.004~0.015,0.01,0.063~0.124,0.1,0.026,0.00547,0.0236,0.00478
6,12,0.0551,141.0,0.0166854915603493,7840.000000000001,235.2,21,2.4609142453120043,0.8885729807284853,0.11142701927151469,7.974483985462231,1.0,,0.00047849156034934087,0.016206999999999958,2.894010933453939,0.0031,0.0582,0.038414508439650705,0.0415145084396507,1.1156880247430014,0.007523154376543773,0.008587682494192162,0.00886608812280265,0.09415990719410597,0.9053022185007844,0.05725402665856656,0.0004169123473251796,18804911.992412224,564147.3597723667,0.0006191558535451572,0.0005861767616896591,109.96663937682817,98.56396854502312,862138.452714333,25864.153581429986,2.214136693921704,0.06642410081765111,772741.5133929813,23182.245401789434,1.9845482292702117,0.05953644687810634,0.004~0.015,0.01,0.063~0.124,0.1,0.0255,0.00535,0.0231,0.00468
6,12,0.0551,141.0,0.0167334915603493,6980.0,209.40000000000003,21,2.4609142453120043,0.8885729807284853,0.11142701927151469,7.974483985462231,1.0,,0.00047849156034934087,0.01625499999999996,2.894010933453939,0.0031,0.0582,0.0383665084396507,0.0414665084396507,1.1156880247430014,0.007513753985266048,0.008577753224276308,0.00885776296407659,0.09411568925570588,0.9054023336267002,0.05724229010437851,0.0004187408408109643,16669021.312757598,500070.639382728,0.0006191558535451573,0.0005861767616896593,109.99192475861656,98.5866320326896,767743.6348151437,23032.309044454312,1.971712719711259,0.05915138159133777,688134.6915881734,20644.040747645206,1.7672617039744982,0.05301785111923496,0.004~0.015,0.01,0.063~0.124,0.1,0.0244,0.00512,0.0221,0.00447
6,12,0.065,180.0,0.0192737585779978,11148.5,685.0000000000006,23,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,1.1,,0.0007472585779978724,0.01852649999999993,2.894010933453939,0.0031,0.06810000000000001,0.0457262414220022,0.048826241422002196,1.0976591715976332,0.011888822769720572,0.013300268163353399,0.013671745933076343,0.1169262414220022,0.9054526552596064,1.82376188341796e-33,0.0002546874202627719,43773265.23821873,2689571.394194722,1.1820446268584776e-35,1.1282364279853309e-35,178.9488597875683,163.02770879881578,1995011.3633417052,122579.96895448439,5.123571336435065,0.3148088411407833,1817514.4115435977,111673.9805271889,4.667725163702457,0.2868001737575625,0.004~0.015,0.01,0.063~0.124,0.1,0.0142,0.00479,0.0187,0.00657
6,12,0.0551,141.0,0.0167834915603493,5890.0,176.70000000000002,21,2.4609142453120043,0.8885729807284853,0.11142701927151469,7.974483985462231,1.0,,0.00047849156034934087,0.01630499999999996,2.894010933453939,0.0031,0.0582,0.038316508439650704,0.0414165084396507,1.1156880247430014,0.007503961911018421,0.008567410234780628,0.008849095823736945,0.09406963284576456,0.905506620216196,0.05723001085643649,0.0004206454491677692,14002291.03073179,420068.73092195374,0.0006191558535451574,0.0005861767616896594,110.01839046454405,98.61035345421654,648008.3198361645,19440.249595084937,1.664209494888651,0.04992628484665954,580814.9818453355,17424.449455360063,1.4916441316756104,0.04474932395026831,0.004~0.015,0.01,0.063~0.124,0.1,0.023,0.00481,0.0208,0.00419
6,12,0.0551,141.0,0.0168029831206986,3120.0,93.6,21,2.4609142453120043,0.8885729807284853,0.11142701927151469,7.974483985462231,1.0,,0.00047849156034934087,0.01632449156034926,2.894010933453939,0.0031,0.0582,0.0382970168793014,0.0413970168793014,1.1156880247430014,0.007500144654895571,0.008563378214701683,0.008845718456456165,0.0940516797109768,0.9055472743832514,0.05722520915584408,0.00042138790485722524,7404104.303983569,222123.12911950707,0.0006191558535451573,0.0005861767616896593,110.02874276403965,98.61963230212564,343289.6774238037,10298.69032271411,0.881633650645719,0.026449009519371566,307693.252782632,9230.79758347896,0.7902152134767273,0.023706456404301815,0.004~0.015,0.01,0.063~0.124,0.1,0.0223,0.00467,0.0202,0.00407
6,12,0.0551,141.0,0.0168599831206986,6260.0,187.8,21,2.4609142453120043,0.8885729807284853,0.11142701927151469,7.974483985462231,1.0,,0.00047849156034934087,0.016381491560349258,2.894010933453939,0.0031,0.0582,0.038240016879301404,0.0413400168793014,1.1156880247430014,0.007488981690253276,0.00855158720667661,0.00883584623750685,0.09399918211083994,0.9056661610952765,0.057211119378356545,0.00042355903470599383,14779521.83063518,443385.65491905547,0.0006191558535451574,0.0005861767616896594,110.05912989798513,98.64686853059773,688970.153161387,20669.10459484161,1.7694073293317594,0.053082219879952784,617529.3970015418,18525.881910046253,1.5859337826444289,0.04757801347933286,0.004~0.015,0.01,0.063~0.124,0.1,0.0203,0.00424,0.0184,0.00368
6,12,0.0551,141.0,0.0168869831206986,7730.0,231.9,21,2.4609142453120043,0.8885729807284853,0.11142701927151469,7.974483985462231,1.0,,0.00047849156034934087,0.01640849156034926,2.894010933453939,0.0031,0.0582,0.0382130168793014,0.0413130168793014,1.1156880247430014,0.007483693970159556,0.008546001992348942,0.008831172191267701,0.09397431665762566,0.9057224758536042,0.057204420280242106,0.0004245874307289082,18205908.702312652,546177.2610693796,0.0006191558535451574,0.0005861767616896594,110.07358297318308,98.65982293619984,850868.7963827052,25526.063891481157,2.1851940576975752,0.06555582173092726,762640.4312968248,22879.212938904744,1.9586067155295803,0.05875820146588741,0.004~0.015,0.01,0.063~0.124,0.1,0.0193,0.00402,0.0174,0.00349
6,12,0.0551,141.0,0.0168964915603493,5590.0,167.70000000000002,21,2.4609142453120043,0.8885729807284853,0.11142701927151469,7.974483985462231,1.0,,0.00047849156034934087,0.01641799999999996,2.894010933453939,0.0031,0.0582,0.0382035084396507,0.0413035084396507,1.1156880247430014,0.007481831823218783,0.008544035078520392,0.008829526505569348,0.09396556020994792,0.9057423079084561,0.0572020572645065,0.00042494959002299947,13154501.454390045,394635.0436317014,0.0006191558535451573,0.0005861767616896593,110.07868190917321,98.66439315285277,615339.8318722782,18460.19495616835,1.580310559969265,0.04740931679907796,551533.957724447,16546.01873173341,1.4164448527923292,0.042493345583769875,0.004~0.015,0.01,0.063~0.124,0.1,0.019,0.00394,0.0171,0.00342
6,12,0.0551,141.0,0.0169459831206986,9560.0,286.8,21,2.4609142453120043,0.8885729807284853,0.11142701927151469,7.974483985462231,1.0,,0.00047849156034934087,0.01646749156034926,2.894010933453939,0.0031,0.0582,0.0381540168793014,0.0412540168793014,1.1156880247430014,0.007472139322547356,0.00853379726474404,0.008820963608671042,0.09391998513985744,0.9058455340292091,0.05718972545585337,0.00042683459024550385,22397435.02161187,671923.0506483561,0.0006191558535451572,0.0005861767616896591,110.1052984533468,98.68824977189259,1052606.6532139955,31578.199596419865,2.70329551803377,0.08109886554101309,943459.6678192931,28303.790034578797,2.422985151836216,0.0726895545550865,0.004~0.015,0.01,0.063~0.124,0.1,0.0171,0.00352,0.0154,0.00306
6,12,0.0551,141.0,0.0169644915603493,5040.0,151.2,21,2.4609142453120043,0.8885729807284853,0.11142701927151469,7.974483985462231,1.0,,0.00047849156034934087,0.01648599999999996,2.894010933453939,0.0031,0.0582,0.0381355084396507,0.0412355084396507,1.1156880247430014,0.007468514602242009,0.00852996861280627,0.008817762586707432,0.09390294237513239,0.9058841376701702,0.05718509977757246,0.00042753950787099526,11788384.24803716,353651.52744111477,0.0006191558535451572,0.0005861767616896591,110.11528532575733,98.69720108461536,554981.0380418169,16649.431141254507,1.4252976153544845,0.04275892846063453,497433.8934664614,14923.016803993842,1.2775055246136586,0.03832516573840976,0.004~0.015,0.01,0.063~0.124,0.1,0.0164,0.00337,0.0148,0.00292
6,12,0.0551,141.0,0.0169759831206986,12030.0,360.9,21,2.4609142453120043,0.8885729807284853,0.11142701927151469,7.974483985462231,1.0,,0.00047849156034934087,0.01649749156034926,2.894010933453939,0.0031,0.0582,0.038124016879301406,0.041224016879301405,1.1156880247430014,0.0074662640779987795,0.008527591471046633,0.008815775473960877,0.0938923611054748,0.9059081059829065,0.05718222395491863,0.0004279771734474512,28108975.773393888,843269.2732018166,0.0006191558535451574,0.0005861767616896594,110.12149506457997,98.70276692263184,1324761.5856268972,39742.84756880691,3.4022415172407587,0.10206724551722274,1187394.286079261,35621.82858237783,3.049455978542446,0.09148367935627338,0.004~0.015,0.01,0.063~0.124,0.1,0.016,0.00327,0.0144,0.00284
6,12,0.065,180.0,0.0195152585779978,11588.500000000004,685.0000000000006,23,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,1.1,,0.0007472585779978724,0.018767999999999927,2.894010933453939,0.0031,0.06810000000000001,0.045484741422002206,0.048584741422002205,1.0976591715976332,0.011826032769720574,0.013234483563353402,0.01361532888071952,0.11668474142200222,0.9059721874476063,1.8222609940700806e-33,0.00026046232064906794,44492040.04295764,2629938.9420050913,1.1820446268584776e-35,1.1282364279853309e-35,179.09624945257482,163.16198514690296,2075456.886781164,122680.93087501386,5.330170850409027,0.3150681306925128,1890802.6648748857,111765.95982562863,4.855943437024273,0.287036394215095,0.004~0.015,0.01,0.063~0.124,0.1,0.0151,0.00448,0.0197,0.00617
6,12,0.0551,141.0,0.0170279831206986,13210.0,396.3,21,2.4609142453120043,0.8885729807284853,0.11142701927151469,7.974483985462231,1.0,,0.00047849156034934087,0.01654949156034926,2.894010933453939,0.0031,0.0582,0.0380720168793014,0.0411720168793014,1.1156880247430014,0.0074560803207812465,0.008516834761971126,0.008806786971129922,0.09384448290192622,0.9060165640359821,0.05716917403535628,0.00042995758634896533,30723960.73336965,921718.8220010895,0.0006191558535451573,0.0005861767616896593,110.14968151781373,98.72803066357793,1455077.2928503193,43652.31878550958,3.7369172160792865,0.1121075164823786,1304197.2850658644,39125.918551975934,3.3494284541954147,0.10048285362586244,0.004~0.015,0.01,0.063~0.124,0.1,0.0142,0.00288,0.0127,0.00249
6,12,0.0551,141.0,0.0170889831206986,11190.0,335.70000000000005,21,2.4609142453120043,0.8885729807284853,0.11142701927151469,7.974483985462231,1.0,,0.00047849156034934087,0.016610491560349258,2.894010933453939,0.0031,0.0582,0.038011016879301404,0.0411110168793014,1.1156880247430014,0.007444133990199141,0.008504216314786399,0.00879624965888592,0.09378832368096746,0.9061437936751667,0.057153788792387306,0.00043228065798827194,25885960.413023133,776578.8123906942,0.0006191558535451573,0.0005861767616896593,110.18292861097058,98.75783029610916,1232946.9711567608,36988.40913470283,3.1664439996882465,0.0949933199906474,1105100.1210134616,33153.00363040385,2.838108798754595,0.08514326396263786,0.004~0.015,0.01,0.063~0.124,0.1,0.0123,0.00244,0.011,0.00211
6,12,0.0551,141.0,0.0171034915603493,5160.0,154.8,21,2.4609142453120043,0.8885729807284853,0.11142701927151469,7.974483985462231,1.0,,0.00047849156034934087,0.01662499999999996,2.894010933453939,0.0031,0.0582,0.0379965084396507,0.0410965084396507,1.1156880247430014,0.007441292635833602,0.00850121510200828,0.008793744525563219,0.0937749674783373,0.9061740543889683,0.05715011730130952,0.00043283316818254594,11921452.373131875,357643.57119395625,0.0006191558535451573,0.0005861767616896593,110.19086525796837,98.76494397558028,568584.8647311168,17057.545941933506,1.4602348481802552,0.04380704544540766,509627.11091399426,15288.813327419828,1.308820042696631,0.03926460128089893,0.004~0.015,0.01,0.063~0.124,0.1,0.0119,0.00234,0.0106,0.00203
6,12,0.0551,141.0,0.0171089831206986,13130.000000000002,393.9,21,2.4609142453120043,0.8885729807284853,0.11142701927151469,7.974483985462231,1.0,,0.00047849156034934087,0.01663049156034926,2.894010933453939,0.0031,0.0582,0.0379910168793014,0.0410910168793014,1.1156880247430014,0.007440217160500089,0.008500079118988124,0.008792796422412473,0.09376991213823586,0.906185508310965,0.05714872638628478,0.00043304229602053146,30320363.901306953,909610.9170392085,0.0006191558535451572,0.0005861767616896591,110.19387226041275,98.76763917565206,1446845.5427792196,43405.36628337658,3.7157765050598077,0.1114732951517942,1296819.1023763118,38904.57307128935,3.3304798677172642,0.09991439603151792,0.004~0.015,0.01,0.063~0.124,0.1,0.0117,0.00231,0.0105,0.002
6,12,0.054,180.0,0.0174252464114832,7792.400000000001,1079.9999999999998,22,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,1.1,,0.0005167464114832557,0.016908499999999944,2.894010933453939,0.0031,0.0571,0.0365747535885168,0.0396747535885168,1.1181104252400547,0.007900146775119628,0.009061713719617236,0.009365352932118145,0.0967747535885168,0.9062180919520189,1.8139190665294293e-33,0.0003778412555592714,20623475.82575619,2858343.243649797,1.7126675406299962e-35,1.6196855900879123e-35,126.49028092829882,113.12861240976423,985662.8651056758,136609.5034025627,2.531371046721662,0.35083937303775403,881543.3993418468,122178.90140254534,2.2639723139851635,0.3137788228407135,0.004~0.015,0.01,0.063~0.124,0.1,0.00734,0.00116,0.00687,0.00109
6,12,0.0551,141.0,0.0171299831206986,8880.0,266.40000000000003,21,2.4609142453120043,0.8885729807284853,0.11142701927151469,7.974483985462231,1.0,,0.00047849156034934087,0.016651491560349257,2.894010933453939,0.0031,0.0582,0.037970016879301405,0.0410700168793014,1.1156880247430014,0.007436104489316086,0.00849573506339994,0.00878917138511536,0.09375058071881667,0.9062293086785532,0.05714340124199783,0.0004338420027264335,20468280.950656213,614048.4285196866,0.0006191558535451574,0.0005861767616896594,110.20538598320934,98.77795901645098,978623.827530899,29358.71482592697,2.5132934498633634,0.07539880349590092,877148.2760660847,26314.448281982543,2.2526847955030265,0.0675805438650908,0.004~0.015,0.01,0.063~0.124,0.1,0.0112,0.00218,0.00995,0.00189
6,12,0.0551,141.0,0.0171639831206986,7840.000000000001,235.2,21,2.4609142453120043,0.8885729807284853,0.11142701927151469,7.974483985462231,1.0,,0.00047849156034934087,0.01668549156034926,2.894010933453939,0.0031,0.0582,0.0379360168793014,0.0410360168793014,1.1156880247430014,0.007429445878827699,0.008488701830542877,0.008783304147110503,0.09371928375265415,0.9063002235594103,0.05713475866342044,0.00043513673715948263,18017324.970487498,540519.7491146248,0.0006191558535451571,0.000586176761689659,110.22407705618122,98.79471197297408,864156.7641204608,25924.702923613822,2.2193201042312647,0.06657960312693793,774550.5418681169,23236.516256043502,1.9891941609236907,0.05967582482771071,0.004~0.015,0.01,0.063~0.124,0.1,0.0104,0.00198,0.0092,0.00171
